"id" "sex" "dead" "cens" "xli" "xti" "loc" "potEm" "im" "unsex" "outMigr"
2409 "f" 0 0 0.16 0 "s" 0 0 0 0
2410 "f" 0 0 15.12 0 "s" 0 0 0 0
2411 "f" 0 0 4.36 0 "s" 0 0 0 0
2412 "f" 0 0 5.59 0 "s" 0 0 0 0
2413 "f" 0 0 11.55 0 "s" 0 0 0 0
2414 "f" 0 0 14.34 0 "s" 0 0 0 0
2415 "f" 0 0 1.13 0 "s" 0 0 0 0
2416 "f" 0 0 16.01 0 "s" 0 0 0 0
2417 "f" 0 0 12.8 0 "s" 0 0 0 0
2418 "f" 0 0 14.66 0 "s" 0 0 0 0
2419 "f" 0 0 1.13 0 "s" 0 0 0 0
2420 "f" 0 0 1.9 0 "s" 0 0 0 0
2421 "f" 0 0 13.66 0 "s" 0 0 0 0
2422 "f" 0 0 15.12 0 "s" 0 0 0 0
2423 "f" 0 0 15.3 0 "s" 0 0 0 0
2424 "f" 0 0 2.18 0 "s" 0 0 0 0
2425 "f" 0 0 2.18 0 "s" 0 0 0 0
2426 "f" 0 0 2.18 0 "s" 0 0 0 0
2427 "f" 0 0 2.18 0 "s" 0 0 0 0
2428 "f" 0 0 2.34 0 "s" 0 0 0 0
2429 "f" 0 0 1.42 0 "s" 0 0 0 0
2430 "f" 0 0 2.89 0 "s" 0 0 0 0
2431 "f" 0 0 1.25 0 "s" 0 0 0 0
2432 "f" 0 0 1.52 0 "s" 0 0 0 0
2433 "f" 0 0 0.37 0 "s" 0 0 0 0
2434 "f" 0 0 1.58 0 "s" 0 0 0 0
2435 "f" 0 0 1.58 0 "s" 0 0 0 0
2436 "f" 0 0 2.18 0 "s" 0 0 0 0
2437 "f" 0 1 0.83 0 "s" 0 0 0 0
2438 "f" 0 1 0.83 0 "s" 0 0 0 0
2439 "f" 0 1 0.41 0 "s" 0 0 0 0
2440 "f" 0 1 0.41 0 "s" 0 0 0 0
2441 "f" 0 0 16.96 0 "s" 0 0 0 0
2442 "f" 0 0 0.81 0 "s" 0 0 0 0
2443 "f" 0 0 11.27 0 "s" 0 0 0 0
2444 "f" 0 0 0.31 0 "s" 0 0 0 0
2445 "f" 0 0 0.31 0 "s" 0 0 0 0
2446 "f" 0 0 4.38 0 "s" 0 0 0 0
2447 "f" 0 0 12.36 0 "s" 0 0 0 0
2448 "f" 0 0 0.17 0 "s" 0 0 0 0
2449 "f" 0 0 6.47 0 "s" 0 0 0 0
2450 "f" 0 0 8.77 0 "s" 0 0 0 0
2451 "f" 0 0 4.13 0 "s" 0 0 0 0
2452 "f" 0 0 10.61 0 "s" 0 0 0 0
2453 "f" 0 0 1.16 0 "s" 0 0 0 0
2454 "f" 0 1 14.21 0 "s" 0 0 0 0
2455 "f" 0 1 14.16 0 "s" 0 0 0 0
2456 "f" 0 0 0.24 0 "s" 0 0 0 0
2457 "f" 0 0 0.24 0 "s" 0 0 0 0
2458 "f" 0 0 1.07 0 "s" 0 0 0 0
2459 "f" 0 0 0.52 0 "s" 0 0 0 0
2460 "f" 0 0 0.52 0 "s" 0 0 0 0
2461 "f" 0 0 0.19 0 "s" 0 0 0 0
2462 "f" 0 0 0.34 0 "s" 0 0 0 0
2463 "f" 0 0 0.21 0 "s" 0 0 0 0
2464 "f" 0 1 10.92 0 "s" 0 0 0 0
2465 "f" 0 1 10.92 0 "s" 0 0 0 0
2466 "f" 0 0 0.21 0 "s" 0 0 0 0
2467 "f" 0 0 4.89 0 "s" 0 0 0 0
2468 "f" 0 1 10.46 0 "s" 0 0 0 0
2469 "f" 0 0 3.27 0 "s" 0 0 0 0
2470 "f" 0 0 1.63 0 "s" 0 0 0 0
2471 "f" 0 1 10.43 0 "s" 0 0 0 0
2472 "f" 0 1 10.44 0 "s" 0 0 0 0
2473 "f" 0 1 10.44 0 "s" 0 0 0 0
2474 "f" 0 0 1.55 0 "s" 0 0 0 0
2475 "f" 0 1 9.88 0 "s" 0 0 0 0
2476 "f" 0 0 3.2 0 "s" 0 0 0 0
2477 "f" 0 0 3.18 0 "s" 0 0 0 0
2478 "f" 0 0 0.25 0 "s" 0 0 0 0
2479 "f" 0 0 3.18 0 "s" 0 0 0 0
2480 "f" 0 0 2.09 0 "s" 0 0 0 0
2481 "f" 0 0 2.54 0 "s" 0 0 0 0
2482 "f" 0 0 2.09 0 "s" 0 0 0 0
2483 "f" 0 0 5.94 0 "s" 0 0 0 0
2484 "f" 0 1 9.27 0 "s" 0 0 0 0
2485 "f" 0 0 1.6 0 "s" 0 0 0 0
2486 "f" 0 0 0.57 0 "s" 0 0 0 0
2487 "f" 0 0 1.75 0 "s" 0 0 0 0
2488 "f" 0 0 0.75 0 "s" 0 0 0 0
2489 "f" 0 0 0.3 0 "s" 0 0 0 0
2490 "f" 0 0 0.12 0 "s" 0 0 0 0
2491 "f" 0 0 0.12 0 "s" 0 0 0 0
2492 "f" 0 0 10.28 6.66 "s" 0 0 0 0
2493 "f" 0 0 12.85 6.66 "s" 0 0 0 0
2494 "f" 0 0 12.56 5.66 "s" 0 0 0 0
2495 "f" 0 0 10.56 3.66 "s" 0 0 0 0
2496 "f" 0 0 9.85 3.66 "s" 0 0 0 0
2497 "f" 0 0 8.8 5.51 "s" 0 0 0 0
2498 "f" 0 0 14.93 0 "s" 0 0 0 0
2499 "f" 0 0 15.69 0 "s" 0 0 0 0
2500 "f" 0 0 0.13 0 "s" 0 0 0 0
2501 "f" 0 0 13.87 0 "s" 0 0 0 0
2502 "f" 0 0 0.45 0 "s" 0 0 0 0
2503 "f" 0 0 0.28 0 "s" 0 0 0 0
2504 "f" 0 0 0.28 0 "s" 0 0 0 0
2505 "f" 0 0 0.13 0 "s" 0 0 0 0
2506 "f" 0 0 0.13 0 "s" 0 0 0 0
2507 "f" 0 0 13.45 0 "s" 0 0 0 0
2508 "f" 0 0 0.12 0 "s" 0 0 0 0
2509 "f" 0 0 0.41 0 "s" 0 0 0 0
2510 "f" 0 0 1.05 0 "s" 0 0 0 0
2511 "f" 0 0 1.37 0 "s" 0 0 0 0
2512 "f" 0 0 1.55 0 "s" 0 0 0 0
2513 "f" 0 0 3.62 0 "s" 0 0 0 0
2514 "f" 0 1 6.23 0 "s" 0 0 0 0
2515 "f" 0 0 0.3 0 "s" 0 0 0 0
2516 "f" 0 0 0.33 0 "s" 0 0 0 0
2517 "f" 0 0 0.72 0 "s" 0 0 0 0
2518 "f" 0 0 0.53 0 "s" 0 0 0 0
2519 "f" 0 1 5.21 0 "s" 0 0 0 0
2520 "f" 0 0 7.75 0 "s" 0 0 0 0
2521 "f" 0 1 5.05 0 "s" 0 0 0 0
2522 "f" 0 0 0.91 0 "s" 0 0 0 0
2523 "f" 0 0 0.45 0 "s" 0 0 0 0
2524 "f" 0 0 9.48 0 "s" 0 0 0 0
2525 "f" 0 1 0.82 0 "s" 0 0 0 0
2526 "f" 0 1 0.57 0 "s" 0 0 0 0
2527 "f" 0 0 7.74 0 "s" 0 0 0 0
2528 "f" 0 0 12.98 0 "s" 0 0 0 0
2529 "f" 0 0 16.16 0 "s" 0 0 0 0
2530 "f" 0 0 17.16 0 "s" 0 0 0 0
2531 "f" 0 0 12.04 0 "s" 0 0 0 0
2532 "f" 0 0 1.33 0 "s" 0 0 0 0
2533 "f" 0 0 16.15 0 "s" 0 0 0 0
2534 "f" 0 0 17.02 0 "s" 0 0 0 0
2535 "f" 0 0 0.08 0 "s" 0 0 0 0
2536 "f" 0 0 13.17 0 "s" 0 0 0 0
2537 "f" 0 0 14.46 0 "s" 0 0 0 0
2538 "f" 0 0 9.14 0 "s" 0 0 0 0
2539 "f" 0 0 15.22 0 "s" 0 0 0 0
2540 "f" 0 0 0.68 0 "s" 0 0 0 0
2541 "f" 0 0 0.48 0 "s" 0 0 0 0
2542 "f" 0 0 0.47 0 "s" 0 0 0 0
2543 "f" 0 1 13.89 0 "s" 0 0 0 0
2544 "f" 0 0 1.67 0 "s" 0 0 0 0
2545 "f" 0 0 3.35 0 "s" 0 0 0 0
2546 "f" 0 0 0.37 0 "s" 0 0 0 0
2547 "f" 0 1 13.89 0 "s" 0 0 0 0
2548 "f" 0 0 1.66 0 "s" 0 0 0 0
2549 "f" 0 0 0.48 0 "s" 0 0 0 0
2550 "f" 0 0 0.16 0 "s" 0 0 0 0
2551 "f" 0 0 0.41 0 "s" 0 0 0 0
2552 "f" 0 0 1.43 0 "s" 0 0 0 0
2553 "f" 0 0 2.04 0 "s" 0 0 0 0
2554 "f" 0 0 0.33 0 "s" 0 0 0 0
2555 "f" 0 0 7.57 0 "s" 0 0 0 0
2556 "f" 0 0 0.64 0 "s" 0 0 0 0
2557 "f" 0 0 0.19 0 "s" 0 0 0 0
2558 "f" 0 0 0.19 0 "s" 0 0 0 0
2559 "f" 0 1 11.35 0 "s" 0 0 0 0
2560 "f" 0 0 0.31 0 "s" 0 0 0 0
2561 "f" 0 0 0.31 0 "s" 0 0 0 0
2562 "f" 0 0 0.28 0 "s" 0 0 0 0
2563 "f" 0 0 6.62 0 "s" 0 0 0 0
2564 "f" 0 0 0.47 0 "s" 0 0 0 0
2565 "f" 0 0 0.71 0 "s" 0 0 0 0
2566 "f" 0 0 0.54 0 "s" 0 0 0 0
2567 "f" 0 0 15.57 3.75 "s" 0 0 0 0
2568 "f" 0 0 0.32 0 "s" 0 0 0 0
2569 "f" 0 0 9.42 0 "s" 0 0 0 0
2570 "f" 0 0 9.09 0 "s" 0 0 0 0
2571 "f" 0 0 13.93 0 "s" 0 0 0 0
2572 "f" 0 0 9.79 0 "s" 0 0 0 0
2573 "f" 0 0 3.58 0 "s" 0 0 0 0
2574 "f" 0 0 15.31 0 "s" 0 0 0 0
2575 "f" 0 0 0.33 0 "s" 0 0 0 0
2576 "f" 0 0 0.39 0 "s" 0 0 0 0
2577 "f" 0 1 2.08 0 "s" 0 0 0 0
2578 "f" 0 1 6.52 0 "s" 0 0 0 0
2579 "f" 0 0 0.66 0 "s" 0 0 0 0
2580 "f" 0 0 8.88 0 "s" 0 0 0 0
2581 "f" 0 0 0.76 0 "s" 0 0 0 0
2582 "f" 0 0 0.15 0 "s" 0 0 0 0
2583 "f" 0 0 0.74 0 "s" 0 0 0 0
2584 "f" 0 0 0.85 0 "s" 0 0 0 0
2585 "f" 0 0 0.58 0 "s" 0 0 0 0
2586 "f" 0 0 0.36 0 "s" 0 0 0 0
2587 "f" 0 0 0.15 0 "s" 0 0 0 0
2588 "f" 0 1 2.38 0 "s" 0 0 0 0
2589 "f" 0 0 15.27 0 "s" 0 0 0 0
2590 "f" 0 0 15.75 0 "s" 0 0 0 0
2591 "f" 0 0 15.91 2.75 "s" 0 0 0 0
2592 "f" 0 0 15.53 1.75 "s" 0 0 0 0
2593 "f" 0 0 16.3 0 "s" 0 0 0 0
2594 "f" 0 0 17.01 0 "s" 0 0 0 0
2595 "f" 0 0 1.16 0 "s" 0 0 0 0
2596 "f" 0 0 15.56 0 "s" 0 0 0 0
2597 "f" 0 0 16.77 0 "s" 0 0 0 0
2598 "f" 0 0 0.24 0 "s" 0 0 0 0
2599 "f" 0 0 2.52 0 "s" 0 0 0 0
2600 "f" 0 0 10.42 0 "s" 0 0 0 0
2601 "f" 0 0 10.44 0 "s" 0 0 0 0
2602 "f" 0 0 10.93 0 "s" 0 0 0 0
2603 "f" 0 0 0.22 0 "s" 0 0 0 0
2604 "f" 0 0 5.03 0 "s" 0 0 0 0
2605 "f" 0 0 0.21 0 "s" 0 0 0 0
2606 "f" 0 0 0.08 0 "s" 0 0 0 0
2607 "f" 0 0 0.25 0 "s" 0 0 0 0
2608 "f" 0 0 5.89 0 "s" 0 0 0 0
2609 "f" 0 0 0.33 0 "s" 0 0 0 0
2610 "f" 0 0 12.57 0 "s" 0 0 0 0
2611 "f" 0 0 1.61 0 "s" 0 0 0 0
2612 "f" 0 0 0.33 0 "s" 0 0 0 0
2613 "f" 0 0 0.11 0 "s" 0 0 0 0
2614 "f" 0 0 0.18 0 "s" 0 0 0 0
2615 "f" 0 0 0.31 0 "s" 0 0 0 0
2616 "f" 0 0 0.39 0 "s" 0 0 0 0
2617 "f" 0 0 0.39 0 "s" 0 0 0 0
2618 "f" 0 0 0.43 0 "s" 0 0 0 0
2619 "f" 0 0 13.21 0 "s" 0 0 0 0
2620 "f" 0 0 0.46 0 "s" 0 0 0 0
2621 "f" 0 0 0.46 0 "s" 0 0 0 0
2622 "f" 0 0 17.2 0 "s" 0 0 0 0
2623 "f" 0 0 0.12 0 "s" 0 0 0 0
2624 "f" 0 0 1.07 0 "s" 0 0 0 0
2625 "f" 0 0 0.53 0 "s" 0 0 0 0
2626 "f" 0 0 0.54 0 "s" 0 0 0 0
2627 "f" 0 0 3.16 0 "s" 0 0 0 0
2628 "f" 0 0 14.66 0 "s" 0 0 0 0
2629 "f" 0 0 10.05 0 "s" 0 0 0 0
2630 "f" 0 1 1.56 0 "s" 0 0 0 0
2631 "f" 0 0 0.28 0 "s" 0 0 0 0
2632 "f" 0 1 0.99 0 "s" 0 0 0 0
2633 "f" 0 1 0.36 0 "s" 0 0 0 0
2634 "f" 0 1 3.38 0 "s" 0 0 0 0
2635 "f" 0 1 3.38 0 "s" 0 0 0 0
2636 "f" 0 0 0.75 0 "s" 0 0 0 0
2637 "f" 0 0 0.2 0 "s" 0 0 0 0
2638 "f" 0 1 4.88 0 "s" 0 0 0 0
2639 "f" 0 0 0.23 0 "s" 0 0 0 0
2640 "f" 0 0 0.23 0 "s" 0 0 0 0
2641 "f" 0 0 0.19 0 "s" 0 0 0 0
2642 "f" 0 0 0.21 0 "s" 0 0 0 0
2643 "f" 0 0 0.21 0 "s" 0 0 0 0
2644 "f" 0 0 14.03 0 "s" 0 0 0 0
2645 "f" 0 0 13.03 2.75 "s" 0 0 0 0
2646 "f" 0 0 1.25 0 "s" 0 0 0 0
2647 "f" 0 0 10.78 0 "s" 0 0 0 0
2648 "f" 0 0 3.37 0 "s" 0 0 0 0
2649 "f" 0 0 12.15 2.09 "s" 0 0 0 0
2650 "f" 0 0 12.15 2.09 "s" 0 0 0 0
2651 "f" 0 0 12.89 4 "s" 0 0 0 0
2652 "f" 0 0 7.62 0 "s" 0 0 0 0
2653 "f" 0 0 8.12 0 "s" 0 0 0 0
2654 "f" 0 0 0.16 0 "s" 0 0 0 0
2655 "f" 0 0 0.16 0 "s" 0 0 0 0
2656 "f" 0 0 0.2 0 "s" 0 0 0 0
2657 "f" 0 0 0.2 0 "s" 0 0 0 0
2658 "f" 0 0 6.25 0 "s" 0 0 0 0
2659 "f" 0 0 0.9 0 "s" 0 0 0 0
2660 "f" 0 0 0.9 0 "s" 0 0 0 0
2661 "f" 0 0 15.61 0 "s" 0 0 0 0
2662 "f" 0 0 0.1 0 "s" 0 0 0 0
2663 "f" 0 0 6.34 0 "s" 0 0 0 0
2664 "f" 0 0 1.02 0 "s" 0 0 0 0
2665 "f" 0 0 1.1 0 "s" 0 0 0 0
2666 "f" 0 0 2.57 0 "s" 0 0 0 0
2667 "f" 0 0 5.24 0 "s" 0 0 0 0
2668 "f" 0 0 5.24 0 "s" 0 0 0 0
2669 "f" 0 1 15.24 0 "s" 0 0 0 0
2670 "f" 0 0 0.36 0 "s" 0 0 0 0
2671 "f" 0 0 0.44 0 "s" 0 0 0 0
2672 "f" 0 0 2.37 0 "s" 0 0 0 0
2673 "f" 0 1 9.58 0 "s" 0 0 0 0
2674 "f" 0 0 5.93 0 "s" 0 0 0 0
2675 "f" 0 0 0.07 0 "s" 0 0 0 0
2676 "f" 0 0 0.07 0 "s" 0 0 0 0
2677 "f" 0 0 0.21 0 "s" 0 0 0 0
2678 "f" 0 0 0.17 0 "s" 0 0 0 0
2679 "f" 0 0 0.36 0 "s" 0 0 0 0
2680 "f" 0 1 2.36 0 "s" 0 0 0 0
2681 "f" 0 1 1.99 0 "s" 0 0 0 0
2682 "f" 0 1 1.99 0 "s" 0 0 0 0
2683 "f" 0 0 0.22 0 "s" 0 0 0 0
2684 "f" 0 0 13.88 0 "s" 0 0 0 0
2685 "f" 0 0 16.99 0 "s" 0 0 0 0
2686 "f" 0 0 13.22 2.75 "s" 0 0 0 0
2687 "f" 0 0 8.66 0 "s" 0 0 0 0
2688 "f" 0 0 12.45 1.25 "s" 0 0 0 0
2689 "f" 0 0 14.61 0 "s" 0 0 0 0
2690 "f" 0 0 1.31 0 "s" 0 0 0 0
2691 "f" 0 0 10.28 0 "s" 0 0 0 0
2692 "f" 0 0 3.14 0 "s" 0 0 0 0
2693 "f" 0 0 1.13 0 "s" 0 0 0 0
2694 "f" 0 0 0.85 0 "s" 0 0 0 0
2695 "f" 0 0 12.1 0 "s" 0 0 0 0
2696 "f" 0 0 0.32 0 "s" 0 0 0 0
2697 "f" 0 0 1.64 0 "s" 0 0 0 0
2698 "f" 0 0 1.65 0 "s" 0 0 0 0
2699 "f" 0 0 3.11 0 "s" 0 0 0 0
2700 "f" 0 0 1.29 0 "s" 0 0 0 0
2701 "f" 0 0 7.53 0 "s" 0 0 0 0
2702 "f" 0 0 7.45 0 "s" 0 0 0 0
2703 "f" 0 0 0.91 0 "s" 0 0 0 0
2704 "f" 0 0 1.62 0 "s" 0 0 0 0
2705 "f" 0 0 6.58 0 "s" 0 0 0 0
2706 "f" 0 0 0.59 0 "s" 0 0 0 0
2707 "f" 0 0 0.59 0 "s" 0 0 0 0
2708 "f" 0 0 2 0 "s" 0 0 0 0
2709 "f" 0 0 0.42 0 "s" 0 0 0 0
2710 "f" 0 0 1.16 0 "s" 0 0 0 0
2711 "f" 0 0 0.69 0 "s" 0 0 0 0
2712 "f" 0 0 0.33 0 "s" 0 0 0 0
2713 "f" 0 0 0.33 0 "s" 0 0 0 0
2714 "f" 0 0 12.27 2.75 "s" 0 0 0 0
2715 "f" 0 0 12.64 3.75 "s" 0 0 0 0
2716 "f" 0 0 13.51 1.5 "s" 0 0 0 0
2717 "f" 0 0 12.27 2.75 "s" 0 0 0 0
2718 "f" 0 0 1.8 0 "s" 0 0 0 0
2719 "f" 0 0 7.24 3.75 "s" 0 0 0 0
2720 "f" 0 0 2.63 0 "s" 0 0 0 0
2721 "f" 0 0 2.64 0 "s" 0 0 0 0
2722 "f" 0 0 1.92 0 "s" 0 0 0 0
2723 "f" 0 0 0.57 0 "s" 0 0 0 0
2724 "f" 0 0 0.57 0 "s" 0 0 0 0
2725 "f" 0 0 0.32 0 "s" 0 0 0 0
2726 "f" 0 0 0.53 0 "s" 0 0 0 0
2727 "f" 0 0 0.29 0 "s" 0 0 0 0
2728 "f" 0 0 0.29 0 "s" 0 0 0 0
2729 "f" 0 0 0.29 0 "s" 0 0 0 0
2730 "f" 0 0 1.07 0 "s" 0 0 0 0
2731 "f" 0 0 4.75 3.75 "s" 0 0 0 0
2732 "f" 0 0 14.91 3.75 "s" 0 0 0 0
2733 "f" 0 0 15.04 3.75 "s" 0 0 0 0
2734 "f" 0 0 11.61 0 "s" 0 0 0 0
2735 "f" 0 0 11.99 0 "s" 0 0 0 0
2736 "f" 0 0 14.57 3.75 "s" 0 0 0 0
2737 "f" 0 0 2.48 0.41 "s" 0 0 0 0
2738 "f" 0 0 6.81 3.75 "s" 0 0 0 0
2739 "f" 0 0 15.01 0.41 "s" 0 0 0 0
2740 "f" 0 0 17.8 0.41 "s" 0 0 0 0
2741 "f" 0 0 6.81 3.75 "s" 0 0 0 0
2742 "f" 0 0 13.61 0.41 "s" 0 0 0 0
2743 "f" 0 0 10.51 2 "s" 0 0 0 0
2744 "f" 0 0 4.11 0 "s" 0 0 0 0
2745 "f" 0 0 2.58 0 "s" 0 0 0 0
2746 "f" 0 0 1.49 0 "s" 0 0 0 0
2747 "f" 0 0 15.2 0 "s" 0 0 0 0
2748 "f" 0 0 9.74 0 "s" 0 0 0 0
2749 "f" 0 1 10.43 0 "s" 0 0 0 0
2750 "f" 0 1 10.43 0 "s" 0 0 0 0
2751 "f" 0 0 1.81 0 "s" 0 0 0 0
2752 "f" 0 0 1.24 0 "s" 0 0 0 0
2753 "f" 0 0 1.92 0 "s" 0 0 0 0
2754 "f" 0 0 1.26 0 "s" 0 0 0 0
2755 "f" 0 0 1.46 0 "s" 0 0 0 0
2756 "f" 0 0 1.42 0 "s" 0 0 0 0
2757 "f" 0 0 1.42 0 "s" 0 0 0 0
2758 "f" 0 0 0.89 0 "s" 0 0 0 0
2759 "f" 0 0 12.48 0 "s" 0 0 0 0
2760 "f" 0 0 0.18 0 "s" 0 0 0 0
2761 "f" 0 1 4.42 0 "s" 0 0 0 0
2762 "f" 0 0 3.24 0 "s" 0 0 0 0
2763 "f" 0 1 4.17 0 "s" 0 0 0 0
2764 "f" 0 1 4.17 0 "s" 0 0 0 0
2765 "f" 0 0 0.48 0 "s" 0 0 0 0
2766 "f" 0 1 4.17 0 "s" 0 0 0 0
2767 "f" 0 1 3.96 0 "s" 0 0 0 0
2768 "f" 0 0 1.82 0 "s" 0 0 0 0
2769 "f" 0 0 1.47 0 "s" 0 0 0 0
2770 "f" 0 0 2.11 0 "s" 0 0 0 0
2771 "f" 0 0 1.66 0 "s" 0 0 0 0
2772 "f" 0 0 0.48 0 "s" 0 0 0 0
2773 "f" 0 0 12.38 0 "s" 0 0 0 0
2774 "f" 0 0 0.85 0 "s" 0 0 0 0
2775 "f" 0 0 1.49 0 "s" 0 0 0 0
2776 "f" 0 0 8.88 0 "s" 0 0 0 0
2777 "f" 0 0 10.06 0 "s" 0 0 0 0
2778 "f" 0 0 2.37 0 "s" 0 0 0 0
2779 "f" 0 0 14.1 0 "s" 0 0 0 0
2780 "f" 0 0 0.12 0 "s" 0 0 0 0
2781 "f" 0 0 9.46 0 "s" 0 0 0 0
2782 "f" 0 0 0.3 0 "s" 0 0 0 0
2783 "f" 0 0 0.3 0 "s" 0 0 0 0
2784 "f" 0 0 0.62 0 "s" 0 0 0 0
2785 "f" 0 0 0.86 0 "s" 0 0 0 0
2786 "f" 0 0 0.55 0 "s" 0 0 0 0
2787 "f" 0 0 1.22 0 "s" 0 0 0 0
2788 "f" 0 0 1.19 0 "s" 0 0 0 0
2789 "f" 0 0 0.42 0 "s" 0 0 0 0
2790 "f" 0 0 9.96 0 "s" 0 0 0 0
2791 "f" 0 0 13.14 0 "s" 0 0 0 0
2792 "f" 0 0 10.23 0 "s" 0 0 0 0
2793 "f" 0 0 11.93 0 "s" 0 0 0 0
2794 "f" 0 1 17.3 0 "s" 0 0 0 0
2795 "f" 0 0 13.81 0 "s" 0 0 0 0
2796 "f" 0 0 11.58 0 "s" 0 0 0 0
2797 "f" 0 0 1.21 0 "s" 0 0 0 0
2798 "f" 0 0 11.7 0 "s" 0 0 0 0
2799 "f" 0 0 8.01 0 "s" 0 0 0 0
2800 "f" 0 0 3.18 0 "s" 0 0 0 0
2801 "f" 0 0 1.94 0 "s" 0 0 0 0
2802 "f" 0 0 1.8 0 "s" 0 0 0 0
2803 "f" 0 0 6.84 0 "s" 0 0 0 0
2804 "f" 0 0 1.84 0 "s" 0 0 0 0
2805 "f" 0 0 2.9 0 "s" 0 0 0 0
2806 "f" 0 0 0.99 0 "s" 0 0 0 0
2807 "f" 0 0 1.65 0 "s" 0 0 0 0
2808 "f" 0 0 1.63 0 "s" 0 0 0 0
2809 "f" 0 0 0.19 0 "s" 0 0 0 0
2810 "f" 0 0 8.15 0 "s" 0 0 0 0
2811 "f" 0 0 1.41 0 "s" 0 0 0 0
2812 "f" 0 0 6.16 0 "s" 0 0 0 0
2813 "f" 0 0 9.13 0 "s" 0 0 0 0
2814 "f" 0 0 0.94 0 "s" 0 0 0 0
2815 "f" 0 0 0.63 0 "s" 0 0 0 0
2816 "f" 0 0 0.24 0 "s" 0 0 0 0
2817 "f" 0 0 11.93 0 "s" 0 0 0 0
2818 "f" 0 0 11.52 0 "s" 0 0 0 0
2819 "f" 0 0 0.22 0 "s" 0 0 0 0
2820 "f" 0 0 0.63 0 "s" 0 0 0 0
2821 "f" 0 0 0.23 0 "s" 0 0 0 0
2822 "f" 0 0 0.23 0 "s" 0 0 0 0
2823 "f" 0 0 0.23 0 "s" 0 0 0 0
2824 "f" 0 0 0.23 0 "s" 0 0 0 0
2825 "f" 0 0 0.2 0 "s" 0 0 0 0
2826 "f" 0 0 0.2 0 "s" 0 0 0 0
2827 "f" 0 0 6.69 3.75 "s" 0 0 0 0
2828 "f" 0 1 0.79 0 "s" 0 0 0 0
2829 "f" 0 1 0.79 0 "s" 0 0 0 0
2830 "f" 0 0 6.17 0 "s" 0 0 0 0
2831 "f" 0 0 10.13 4.75 "s" 0 0 0 0
2832 "f" 0 0 12.22 4.75 "s" 0 0 0 0
2833 "f" 0 0 13.79 3 "s" 0 0 0 0
2834 "f" 0 0 15.15 4.75 "s" 0 0 0 0
2835 "f" 0 0 12.3 10.75 "s" 0 0 0 0
2836 "f" 0 0 13.33 10.75 "s" 0 0 0 0
2837 "f" 0 0 9.08 2 "s" 0 0 0 0
2838 "f" 0 0 5.57 2 "s" 0 0 0 0
2839 "f" 0 0 1.24 0 "s" 0 0 0 0
2840 "f" 0 0 2.06 0 "s" 0 0 0 0
2841 "f" 0 0 0.2 0 "s" 0 0 0 0
2842 "f" 0 0 0.4 0 "s" 0 0 0 0
2843 "f" 0 0 0.17 0 "s" 0 0 0 0
2844 "f" 0 0 0.25 0 "s" 0 0 0 0
2845 "f" 0 0 0.21 0 "s" 0 0 0 0
2846 "f" 0 0 0.21 0 "s" 0 0 0 0
2847 "f" 0 0 0.33 0 "s" 0 0 0 0
2848 "f" 0 0 0.23 0 "s" 0 0 0 0
2849 "f" 0 0 0.36 0 "s" 0 0 0 0
2850 "f" 0 0 0.66 0 "s" 0 0 0 0
2851 "f" 0 0 0.14 0 "s" 0 0 0 0
2852 "f" 0 0 0.14 0 "s" 0 0 0 0
2853 "f" 0 0 0.17 0 "s" 0 0 0 0
2854 "f" 0 0 1.32 0 "s" 0 0 0 0
2855 "f" 0 0 0.36 0 "s" 0 0 0 0
2856 "f" 0 0 4.08 0 "s" 0 0 0 0
2857 "f" 0 0 1.04 0 "s" 0 0 0 0
2858 "f" 0 0 14.34 0 "s" 0 0 0 0
2859 "f" 0 1 8.96 0 "s" 0 0 0 0
2860 "f" 0 1 8.96 0 "s" 0 0 0 0
2861 "f" 0 0 0.97 0 "s" 0 0 0 0
2862 "f" 0 0 0.62 0 "s" 0 0 0 0
2863 "f" 0 0 0.62 0 "s" 0 0 0 0
2864 "f" 0 0 0.65 0 "s" 0 0 0 0
2865 "f" 0 0 12.46 0 "s" 0 0 0 0
2866 "f" 0 0 0.39 0 "s" 0 0 0 0
2867 "f" 0 1 4.32 0 "s" 0 0 0 0
2868 "f" 0 0 0.48 0 "s" 0 0 0 0
2869 "f" 0 0 15.2 0 "s" 0 0 0 0
2870 "f" 0 1 4.32 0 "s" 0 0 0 0
2871 "f" 0 1 4.32 0 "s" 0 0 0 0
2872 "f" 0 1 4.32 0 "s" 0 0 0 0
2873 "f" 0 1 4.32 0 "s" 0 0 0 0
2874 "f" 0 1 4.32 0 "s" 0 0 0 0
2875 "f" 0 0 0.79 0 "s" 0 0 0 0
2876 "f" 0 0 9.5 0 "s" 0 0 0 0
2877 "f" 0 0 0.49 0 "s" 0 0 0 0
2878 "f" 0 0 3.36 0 "s" 0 0 0 0
2879 "f" 0 1 4.32 0 "s" 0 0 0 0
2880 "f" 0 1 4.07 0 "s" 0 0 0 0
2881 "f" 0 0 0.24 0 "s" 0 0 0 0
2882 "f" 0 0 0.24 0 "s" 0 0 0 0
2883 "f" 0 0 0.24 0 "s" 0 0 0 0
2884 "f" 0 0 0.18 0 "s" 0 0 0 0
2885 "f" 0 1 2.08 0 "s" 0 0 0 0
2886 "f" 0 0 0.48 0 "s" 0 0 0 0
